kodeprov,namaprov,kodekab,namakab,kodekec,namakec
17404,SUMATERA SELATAN,18942,MUSI BANYUASIN,19055,SUNGAI LILIN
17404,SUMATERA SELATAN,18942,MUSI BANYUASIN,83425,TUNGKAL JAYA
17404,SUMATERA SELATAN,18643,MUSI RAWAS,18845,BTS. ULU
17404,SUMATERA SELATAN,18643,MUSI RAWAS,18759,JAYALOKA
17404,SUMATERA SELATAN,18643,MUSI RAWAS,18812,MEGANG SAKTI
17404,SUMATERA SELATAN,18643,MUSI RAWAS,18772,MUARA BELITI
17404,SUMATERA SELATAN,18643,MUSI RAWAS,18683,MUARA KELINGI
17404,SUMATERA SELATAN,18643,MUSI RAWAS,18662,MUARA LAKITAN
17404,SUMATERA SELATAN,18643,MUSI RAWAS,18833,PURWODADI
17404,SUMATERA SELATAN,18643,MUSI RAWAS,18799,SELANGIT
17404,SUMATERA SELATAN,18643,MUSI RAWAS,18785,STL ULU TERAWAS
17404,SUMATERA SELATAN,18643,MUSI RAWAS,18934,SUKA KARYA
17404,SUMATERA SELATAN,18643,MUSI RAWAS,18912,SUMBER HARTA
17404,SUMATERA SELATAN,18643,MUSI RAWAS,18902,TIANG PUMPUNG KEPUNGUT
17404,SUMATERA SELATAN,18643,MUSI RAWAS,18922,TUAH NEGERI
17404,SUMATERA SELATAN,18643,MUSI RAWAS,18644,TUGUMULYO
17404,SUMATERA SELATAN,928070,MUSI RAWAS UTARA,18892,KARANG DAPO
17404,SUMATERA SELATAN,928070,MUSI RAWAS UTARA,18865,KARANG JAYA
17404,SUMATERA SELATAN,928070,MUSI RAWAS UTARA,18880,NIBUNG
17404,SUMATERA SELATAN,928070,MUSI RAWAS UTARA,18704,RAWAS ILIR
17404,SUMATERA SELATAN,928070,MUSI RAWAS UTARA,18716,RAWAS ULU
17404,SUMATERA SELATAN,928070,MUSI RAWAS UTARA,18741,RUPIT
17404,SUMATERA SELATAN,928070,MUSI RAWAS UTARA,18733,ULU RAWAS
17404,SUMATERA SELATAN,20087,OGAN ILIR,20145,INDRALAYA
17404,SUMATERA SELATAN,20087,OGAN ILIR,20223,INDRALAYA SELATAN
17404,SUMATERA SELATAN,20087,OGAN ILIR,20206,INDRALAYA UTARA
17404,SUMATERA SELATAN,20087,OGAN ILIR,20293,KANDIS
17404,SUMATERA SELATAN,20087,OGAN ILIR,20320,LUBUK KELIAT
17404,SUMATERA SELATAN,20087,OGAN ILIR,20088,MUARA KUANG
17404,SUMATERA SELATAN,20087,OGAN ILIR,20331,PAYARAMAN
17404,SUMATERA SELATAN,20087,OGAN ILIR,20166,PEMULUTAN
17404,SUMATERA SELATAN,20087,OGAN ILIR,20254,PEMULUTAN BARAT
17404,SUMATERA SELATAN,20087,OGAN ILIR,20238,PEMULUTAN SELATAN
17404,SUMATERA SELATAN,20087,OGAN ILIR,20306,RAMBANG KUANG
17404,SUMATERA SELATAN,20087,OGAN ILIR,20192,RANTAU ALAI
17404,SUMATERA SELATAN,20087,OGAN ILIR,20266,RANTAU PANJANG
17404,SUMATERA SELATAN,20087,OGAN ILIR,20279,SUNGAI PINANG
17404,SUMATERA SELATAN,20087,OGAN ILIR,20103,TANJUNG BATU
17404,SUMATERA SELATAN,20087,OGAN ILIR,20125,TANJUNG RAJA
17404,SUMATERA SELATAN,17570,OGAN KOMERING ILIR,17732,AIR SUGIHAN
17404,SUMATERA SELATAN,17570,OGAN KOMERING ILIR,17787,CENGAL
17404,SUMATERA SELATAN,17570,OGAN KOMERING ILIR,17770,JEJAWI
17404,SUMATERA SELATAN,17570,OGAN KOMERING ILIR,17623,KAYU AGUNG
17404,SUMATERA SELATAN,17570,OGAN KOMERING ILIR,17715,LEMPUING
17404,SUMATERA SELATAN,17570,OGAN KOMERING ILIR,17856,LEMPUING JAYA
17404,SUMATERA SELATAN,17570,OGAN KOMERING ILIR,17608,MESUJI
17404,SUMATERA SELATAN,17570,OGAN KOMERING ILIR,17817,MESUJI MAKMUR
17404,SUMATERA SELATAN,17570,OGAN KOMERING ILIR,17838,MESUJI RAYA
17404,SUMATERA SELATAN,17570,OGAN KOMERING ILIR,17693,PAMPANGAN
17404,SUMATERA SELATAN,17570,OGAN KOMERING ILIR,17799,PANGKALAN LAMPAM
17404,SUMATERA SELATAN,17570,OGAN KOMERING ILIR,17593,PEDAMARAN
17404,SUMATERA SELATAN,17570,OGAN KOMERING ILIR,17887,PEDAMARAN TIMUR
17404,SUMATERA SELATAN,17570,OGAN KOMERING ILIR,17649,SIRAH PULAU PADANG
17404,SUMATERA SELATAN,17570,OGAN KOMERING ILIR,17752,SUNGAI MENANG
17404,SUMATERA SELATAN,17570,OGAN KOMERING ILIR,17571,TANJUNG LUBUK
17404,SUMATERA SELATAN,17570,OGAN KOMERING ILIR,17872,TELUK GELAM
17404,SUMATERA SELATAN,17570,OGAN KOMERING ILIR,17670,TULUNG SELAPAN
17404,SUMATERA SELATAN,17405,OGAN KOMERING ULU,17463,BATURAJA BARAT
17404,SUMATERA SELATAN,17405,OGAN KOMERING ULU,17476,BATURAJA TIMUR
17404,SUMATERA SELATAN,17405,OGAN KOMERING ULU,930093,KEDATON PENINJAUAN RAYA
17404,SUMATERA SELATAN,17405,OGAN KOMERING ULU,17535,LENGKITI
17404,SUMATERA SELATAN,17405,OGAN KOMERING ULU,17520,LUBUK BATANG
17404,SUMATERA SELATAN,17405,OGAN KOMERING ULU,17564,LUBUK RAJA
17404,SUMATERA SELATAN,17405,OGAN KOMERING ULU,17455,MUARA JAYA
17404,SUMATERA SELATAN,17405,OGAN KOMERING ULU,17417,PENGANDONAN
17404,SUMATERA SELATAN,17405,OGAN KOMERING ULU,17430,PENINJAUAN
17404,SUMATERA SELATAN,17405,OGAN KOMERING ULU,17498,SEMIDANG AJI
17404,SUMATERA SELATAN,17405,OGAN KOMERING ULU,17557,SINAR PENINJAUAN
17404,SUMATERA SELATAN,17405,OGAN KOMERING ULU,17406,SOSOH BUAY RAYAP
17404,SUMATERA SELATAN,17405,OGAN KOMERING ULU,17490,ULU OGAN
17404,SUMATERA SELATAN,19808,OGAN KOMERING ULU SELATAN,19838,BANDING AGUNG
17404,SUMATERA SELATAN,19808,OGAN KOMERING ULU SELATAN,20057,BUANA PEMACA
17404,SUMATERA SELATAN,19808,OGAN KOMERING ULU SELATAN,19936,BUAY PEMACA
17404,SUMATERA SELATAN,19808,OGAN KOMERING ULU SELATAN,19989,BUAY PEMATANG RIBU RANAU TENGAH
17404,SUMATERA SELATAN,19808,OGAN KOMERING ULU SELATAN,20075,BUAY RAWAN
17404,SUMATERA SELATAN,19808,OGAN KOMERING ULU SELATAN,19905,BUAY RUNJUNG
17404,SUMATERA SELATAN,19808,OGAN KOMERING ULU SELATAN,19888,BUAY SANDANG AJI
17404,SUMATERA SELATAN,19808,OGAN KOMERING ULU SELATAN,19979,KISAM ILIR
17404,SUMATERA SELATAN,19808,OGAN KOMERING ULU SELATAN,19959,KISAM TINGGI
17404,SUMATERA SELATAN,19808,OGAN KOMERING ULU SELATAN,19920,MEKAKAU ILIR
17404,SUMATERA SELATAN,19808,OGAN KOMERING ULU SELATAN,19809,MUARA DUA
17404,SUMATERA SELATAN,19808,OGAN KOMERING ULU SELATAN,19861,MUARA DUA KISAM
17404,SUMATERA SELATAN,19808,OGAN KOMERING ULU SELATAN,19824,PULAU BERINGIN
17404,SUMATERA SELATAN,19808,OGAN KOMERING ULU SELATAN,20029,RUNJUNG AGUNG
17404,SUMATERA SELATAN,19808,OGAN KOMERING ULU SELATAN,19880,SIMPANG
17404,SUMATERA SELATAN,19808,OGAN KOMERING ULU SELATAN,20049,SINDANG DANAU
17404,SUMATERA SELATAN,19808,OGAN KOMERING ULU SELATAN,20039,SUNGAI ARE
17404,SUMATERA SELATAN,19808,OGAN KOMERING ULU SELATAN,20066,TIGA DIHAJI
17404,SUMATERA SELATAN,19808,OGAN KOMERING ULU SELATAN,20012,WARKUK RANAU SELATAN
17404,SUMATERA SELATAN,19492,OGAN KOMERING ULU TIMUR,19528,BELITANG
17404,SUMATERA SELATAN,19492,OGAN KOMERING ULU TIMUR,19629,BELITANG II
17404,SUMATERA SELATAN,19492,OGAN KOMERING ULU TIMUR,19654,BELITANG III
17404,SUMATERA SELATAN,19492,OGAN KOMERING ULU TIMUR,19758,BELITANG JAYA
17404,SUMATERA SELATAN,19492,OGAN KOMERING ULU TIMUR,19772,BELITANG MADANG RAYA
17404,SUMATERA SELATAN,19492,OGAN KOMERING ULU TIMUR,19788,BELITANG MULYA
17404,SUMATERA SELATAN,19492,OGAN KOMERING ULU TIMUR,19510,BUAY MADANG
17404,SUMATERA SELATAN,19492,OGAN KOMERING ULU TIMUR,19684,BUAY MADANG TIMUR
17404,SUMATERA SELATAN,19492,OGAN KOMERING ULU TIMUR,19800,BUAY PEMUKA BANGSA RAJA
17404,SUMATERA SELATAN,19492,OGAN KOMERING ULU TIMUR,19565,BUAY PEMUKA PELIUNG
17404,SUMATERA SELATAN,19492,OGAN KOMERING ULU TIMUR,19675,BUNGA MAYANG
17404,SUMATERA SELATAN,19492,OGAN KOMERING ULU TIMUR,19551,CEMPAKA
17404,SUMATERA SELATAN,19492,OGAN KOMERING ULU TIMUR,19749,JAYAPURA
17404,SUMATERA SELATAN,19492,OGAN KOMERING ULU TIMUR,19596,MADANG SUKU I
17404,SUMATERA SELATAN,19492,OGAN KOMERING ULU TIMUR,19579,MADANG SUKU II
17404,SUMATERA SELATAN,19492,OGAN KOMERING ULU TIMUR,19708,MADANG SUKU III
17404,SUMATERA SELATAN,19492,OGAN KOMERING ULU TIMUR,19493,MARTAPURA
17404,SUMATERA SELATAN,19492,OGAN KOMERING ULU TIMUR,19718,SEMENDAWAI BARAT
17404,SUMATERA SELATAN,19492,OGAN KOMERING ULU TIMUR,19609,SEMENDAWAI SUKU III
17404,SUMATERA SELATAN,19492,OGAN KOMERING ULU TIMUR,19731,SEMENDAWAI TIMUR
17404,SUMATERA SELATAN,928069,PENUKAL ABAB LEMATANG ILIR,18218,ABAB
17404,SUMATERA SELATAN,928069,PENUKAL ABAB LEMATANG ILIR,18106,PENUKAL
17404,SUMATERA SELATAN,928069,PENUKAL ABAB LEMATANG ILIR,18197,PENUKAL UTARA
17404,SUMATERA SELATAN,928069,PENUKAL ABAB LEMATANG ILIR,17991,TALANG UBI
17404,SUMATERA SELATAN,928069,PENUKAL ABAB LEMATANG ILIR,18088,TANAH ABANG
20802,BENGKULU,20923,BENGKULU SELATAN,21050,AIR NIPIS
20802,BENGKULU,20923,BENGKULU SELATAN,21072,BUNGA MAS
20802,BENGKULU,20923,BENGKULU SELATAN,20924,KEDURANG
20802,BENGKULU,20923,BENGKULU SELATAN,21037,KEDURANG ILIR
20802,BENGKULU,20923,BENGKULU SELATAN,21003,KOTA MANNA
20802,BENGKULU,20923,BENGKULU SELATAN,20984,MANNA
20802,BENGKULU,20923,BENGKULU SELATAN,21083,PASAR MANNA
20802,BENGKULU,20923,BENGKULU SELATAN,20967,PINO
20802,BENGKULU,20923,BENGKULU SELATAN,21015,PINO RAYA
20802,BENGKULU,20923,BENGKULU SELATAN,20944,SEGINIM
20802,BENGKULU,20923,BENGKULU SELATAN,21061,ULU MANNA
20802,BENGKULU,20803,BENGKULU TENGAH,83435,BANG HAJI
20802,BENGKULU,20803,BENGKULU TENGAH,20804,KARANG TINGGI
20802,BENGKULU,20803,BENGKULU TENGAH,83432,MERIGI KELINDANG
20802,BENGKULU,20803,BENGKULU TENGAH,83433,MERIGI SAKTI
20802,BENGKULU,20803,BENGKULU TENGAH,20877,PAGAR JATI
20802,BENGKULU,20803,BENGKULU TENGAH,20856,PEMATANG TIGA
20802,BENGKULU,20803,BENGKULU TENGAH,20832,PONDOK KELAPA
20802,BENGKULU,20803,BENGKULU TENGAH,83434,PONDOK KUBANG
20802,BENGKULU,20803,BENGKULU TENGAH,20899,TABA PENANJUNG
20802,BENGKULU,20803,BENGKULU TENGAH,20818,TALANG EMPAT
20802,BENGKULU,21265,BENGKULU UTARA,21456,AIR BESI
20802,BENGKULU,21265,BENGKULU UTARA,21474,AIR NAPAL
20802,BENGKULU,21265,BENGKULU UTARA,83439,AIR PADANG
20802,BENGKULU,21265,BENGKULU UTARA,21309,ARGA MAKMUR
20802,BENGKULU,21265,BENGKULU UTARA,83497,ARMA JAYA
20802,BENGKULU,21265,BENGKULU UTARA,21380,BATIK NAU
20802,BENGKULU,21265,BENGKULU UTARA,21266,ENGGANO
20802,BENGKULU,21265,BENGKULU UTARA,21339,GIRI MULYA
20802,BENGKULU,21265,BENGKULU UTARA,83438,HULU PALIK
20802,BENGKULU,21265,BENGKULU UTARA,21273,KERKAP
20802,BENGKULU,21265,BENGKULU UTARA,21396,KETAHUN
20802,BENGKULU,21265,BENGKULU UTARA,21356,LAIS
20802,BENGKULU,21265,BENGKULU UTARA,930096,MARGA SAKTI SEBELAT
20802,BENGKULU,21265,BENGKULU UTARA,21417,NAPAL PUTIH
20802,BENGKULU,21265,BENGKULU UTARA,21345,PADANG JAYA
20802,BENGKULU,21265,BENGKULU UTARA,930094,PINANG RAYA
20802,BENGKULU,21265,BENGKULU UTARA,21436,PUTRI HIJAU
20802,BENGKULU,21265,BENGKULU UTARA,84087,TANJUNGAGUNG PALIK
20802,BENGKULU,21265,BENGKULU UTARA,83499,ULOK KUPAI
20802,BENGKULU,21492,KAUR,21551,KAUR SELATAN
20802,BENGKULU,21492,KAUR,21541,KAUR TENGAH
20802,BENGKULU,21492,KAUR,21529,KAUR UTARA
20802,BENGKULU,21492,KAUR,21623,KELAM TENGAH
20802,BENGKULU,21492,KAUR,21493,KINAL
20802,BENGKULU,21492,KAUR,21637,LUAS
20802,BENGKULU,21492,KAUR,21670,LUNGKANG KULE
20802,BENGKULU,21492,KAUR,21571,MAJE
20802,BENGKULU,21492,KAUR,21649,MUARA SAHUNG
20802,BENGKULU,21492,KAUR,21591,NASAL
20802,BENGKULU,21492,KAUR,21680,PADANG GUCI HILIR
20802,BENGKULU,21492,KAUR,21690,PADANG GUCI HULU
20802,BENGKULU,21492,KAUR,21609,SEMIDANG GUMAY
20802,BENGKULU,21492,KAUR,21508,TANJUNG KEMUNING
20802,BENGKULU,21492,KAUR,21657,TETAP
20802,BENGKULU,22135,KEPAHIANG,22136,BERMANI ILIR
20802,BENGKULU,22135,KEPAHIANG,22215,KABAWETAN
20802,BENGKULU,22135,KEPAHIANG,22187,KEPAHIANG
20802,BENGKULU,22135,KEPAHIANG,22206,MERIGI
20802,BENGKULU,22135,KEPAHIANG,22241,MUARA KEMUMU
20802,BENGKULU,22135,KEPAHIANG,22230,SEBERANG MUSI
20802,BENGKULU,22135,KEPAHIANG,22172,TEBAT KARAI
20802,BENGKULU,22135,KEPAHIANG,22154,UJAN MAS
20802,BENGKULU,22252,KOTA BENGKULU,22260,GADING CEMPAKA
20802,BENGKULU,22252,KOTA BENGKULU,22294,KAMPUNG MELAYU
20802,BENGKULU,22252,KOTA BENGKULU,22286,MUARA BANGKAHULU
20802,BENGKULU,22252,KOTA BENGKULU,22301,RATU AGUNG
20802,BENGKULU,22252,KOTA BENGKULU,22310,RATU SAMBAN
20802,BENGKULU,22252,KOTA BENGKULU,22253,SELEBAR
20802,BENGKULU,22252,KOTA BENGKULU,83447,SINGARAN PATI
20802,BENGKULU,22252,KOTA BENGKULU,22320,SUNGAI SERUT
20802,BENGKULU,22252,KOTA BENGKULU,22272,TELUK SEGARA
20802,BENGKULU,22052,LEBONG,83444,AMEN
20802,BENGKULU,22052,LEBONG,83441,BINGIN KUNING
20802,BENGKULU,22052,LEBONG,22093,LEBONG ATAS
20802,BENGKULU,22052,LEBONG,83442,LEBONG SAKTI
20802,BENGKULU,22052,LEBONG,22063,LEBONG SELATAN
20802,BENGKULU,22052,LEBONG,22080,LEBONG TENGAH
20802,BENGKULU,22052,LEBONG,22106,LEBONG UTARA
20802,BENGKULU,22052,LEBONG,83443,PELABAI
20802,BENGKULU,22052,LEBONG,83446,PINANG BELAPIS
20802,BENGKULU,22052,LEBONG,22053,RIMBO PENGADANG
20802,BENGKULU,22052,LEBONG,83440,TOPOS
20802,BENGKULU,22052,LEBONG,83445,URAM JAYA
20802,BENGKULU,21885,MUKOMUKO,22034,AIR DIKIT
20802,BENGKULU,21885,MUKOMUKO,22025,AIR MAJUNTO
20802,BENGKULU,21885,MUKOMUKO,21950,AIR RAMI
20802,BENGKULU,21885,MUKOMUKO,21925,IPUH
20802,BENGKULU,21885,MUKOMUKO,21894,KOTA MUKOMUKO
20802,BENGKULU,21885,MUKOMUKO,21886,LUBUK PINANG
20802,BENGKULU,21885,MUKOMUKO,21942,MALIN DEMAN
20802,BENGKULU,21885,MUKOMUKO,21990,PENARIK
20802,BENGKULU,21885,MUKOMUKO,21913,PONDOK SUGUH
20802,BENGKULU,21885,MUKOMUKO,21977,SELAGAN RAYA
20802,BENGKULU,21885,MUKOMUKO,22042,SUNGAI RUMBAI
20802,BENGKULU,21885,MUKOMUKO,21963,TERAMANG JAYA
20802,BENGKULU,21885,MUKOMUKO,21904,TERAS TERUNJAM
20802,BENGKULU,21885,MUKOMUKO,22014,V KOTO
20802,BENGKULU,21885,MUKOMUKO,22005,XIV KOTO
20802,BENGKULU,21093,REJANG LEBONG,21144,BERMANI ULU
20802,BENGKULU,21093,REJANG LEBONG,21254,BERMANI ULU RAYA
20802,BENGKULU,21093,REJANG LEBONG,21220,BINDURIANG
20802,BENGKULU,21093,REJANG LEBONG,21134,CURUP
20802,BENGKULU,21093,REJANG LEBONG,21197,CURUP SELATAN
20802,BENGKULU,21093,REJANG LEBONG,21209,CURUP TENGAH
20802,BENGKULU,21093,REJANG LEBONG,21187,CURUP TIMUR
20802,BENGKULU,21093,REJANG LEBONG,21172,CURUP UTARA
20802,BENGKULU,21093,REJANG LEBONG,21094,KOTA PADANG
20802,BENGKULU,21093,REJANG LEBONG,21105,PADANG ULAK TANDING
20802,BENGKULU,21093,REJANG LEBONG,21157,SELUPU REJANG
20802,BENGKULU,21093,REJANG LEBONG,21243,SINDANG BELITI ILIR
20802,BENGKULU,21093,REJANG LEBONG,21226,SINDANG BELITI ULU
20802,BENGKULU,21093,REJANG LEBONG,21236,SINDANG DATARAN
20802,BENGKULU,21093,REJANG LEBONG,21121,SINDANG KELINGI
20802,BENGKULU,21702,SELUMA,21787,AIR PERIUKAN
20802,BENGKULU,21702,SELUMA,21872,ILIR TALO
20802,BENGKULU,21702,SELUMA,21800,LUBUK SANDI
20802,BENGKULU,21702,SELUMA,21722,SELUMA
20802,BENGKULU,21702,SELUMA,21813,SELUMA BARAT
20802,BENGKULU,21702,SELUMA,21840,SELUMA SELATAN
20802,BENGKULU,21702,SELUMA,21822,SELUMA TIMUR
20802,BENGKULU,21702,SELUMA,21831,SELUMA UTARA
20802,BENGKULU,21702,SELUMA,21745,SEMIDANG ALAS
20802,BENGKULU,21702,SELUMA,21766,SEMIDANG ALAS MARAS
20802,BENGKULU,21702,SELUMA,21703,SUKARAJA
20802,BENGKULU,21702,SELUMA,21730,TALO
20802,BENGKULU,21702,SELUMA,21852,TALO KECIL
20802,BENGKULU,21702,SELUMA,21862,ULU TALO
22328,LAMPUNG,24709,KOTA BANDAR LAMPUNG,83510,BUMI WARAS
22328,LAMPUNG,24709,KOTA BANDAR LAMPUNG,83507,ENGGAL
22328,LAMPUNG,24709,KOTA BANDAR LAMPUNG,83508,KEDAMAIAN
22328,LAMPUNG,24709,KOTA BANDAR LAMPUNG,24710,KEDATON
22328,LAMPUNG,24709,KOTA BANDAR LAMPUNG,24814,KEMILING
22328,LAMPUNG,24709,KOTA BANDAR LAMPUNG,83504,LABUHAN RATU
22328,LAMPUNG,24709,KOTA BANDAR LAMPUNG,83506,LANGKAPURA
22328,LAMPUNG,24709,KOTA BANDAR LAMPUNG,24732,PANJANG
22328,LAMPUNG,24709,KOTA BANDAR LAMPUNG,24796,RAJABASA
22328,LAMPUNG,24709,KOTA BANDAR LAMPUNG,24806,SUKABUMI
22328,LAMPUNG,24709,KOTA BANDAR LAMPUNG,24719,SUKARAME
22328,LAMPUNG,24709,KOTA BANDAR LAMPUNG,24725,TANJUNGKARANG BARAT
22328,LAMPUNG,24709,KOTA BANDAR LAMPUNG,24752,TANJUNGKARANG PUSAT
22328,LAMPUNG,24709,KOTA BANDAR LAMPUNG,24740,TANJUNGKARANG TIMUR
22328,LAMPUNG,24709,KOTA BANDAR LAMPUNG,24801,TANJUNG SENANG
22328,LAMPUNG,24709,KOTA BANDAR LAMPUNG,24776,TELUKBETUNG BARAT
22328,LAMPUNG,24709,KOTA BANDAR LAMPUNG,24764,TELUKBETUNG SELATAN
22328,LAMPUNG,24709,KOTA BANDAR LAMPUNG,83509,TELUKBETUNG TIMUR
22328,LAMPUNG,24709,KOTA BANDAR LAMPUNG,24785,TELUKBETUNG UTARA
22328,LAMPUNG,24709,KOTA BANDAR LAMPUNG,83505,WAY HALIM
22328,LAMPUNG,24822,KOTA METRO,24834,METRO BARAT
22328,LAMPUNG,24822,KOTA METRO,24823,METRO PUSAT
22328,LAMPUNG,24822,KOTA METRO,24845,METRO SELATAN
22328,LAMPUNG,24822,KOTA METRO,24839,METRO TIMUR
22328,LAMPUNG,24822,KOTA METRO,24829,METRO UTARA
22328,LAMPUNG,23460,LAMPUNG BARAT,23684,AIR HITAM
22328,LAMPUNG,23460,LAMPUNG BARAT,23505,BALIK BUKIT
22328,LAMPUNG,23460,LAMPUNG BARAT,23727,BANDAR NEGERI SUOH
22328,LAMPUNG,23460,LAMPUNG BARAT,23561,BATU BRAK
22328,LAMPUNG,23460,LAMPUNG BARAT,23716,BATU KETULIS
22328,LAMPUNG,23460,LAMPUNG BARAT,23525,BELALAU
22328,LAMPUNG,23460,LAMPUNG BARAT,23621,GEDUNG SURIAN
22328,LAMPUNG,23460,LAMPUNG BARAT,23695,KEBUN TEBU
22328,LAMPUNG,23460,LAMPUNG BARAT,23673,LUMBOK SEMINUNG
22328,LAMPUNG,23460,LAMPUNG BARAT,23706,PAGAR DEWA
22328,LAMPUNG,23460,LAMPUNG BARAT,23546,SEKINCAU
22328,LAMPUNG,23460,LAMPUNG BARAT,23573,SUKAU
22328,LAMPUNG,23460,LAMPUNG BARAT,23518,SUMBER JAYA
22328,LAMPUNG,23460,LAMPUNG BARAT,23552,SUOH
22328,LAMPUNG,23460,LAMPUNG BARAT,23536,WAY TENONG
22328,LAMPUNG,22605,LAMPUNG SELATAN,22846,BAKAUHENI
22328,LAMPUNG,22605,LAMPUNG SELATAN,22815,CANDIPURO
22328,LAMPUNG,22605,LAMPUNG SELATAN,22749,JATI AGUNG
22328,LAMPUNG,22605,LAMPUNG SELATAN,22646,KALIANDA
22328,LAMPUNG,22605,LAMPUNG SELATAN,22690,KATIBUNG
22328,LAMPUNG,22605,LAMPUNG SELATAN,22771,KETAPANG
22328,LAMPUNG,22605,LAMPUNG SELATAN,22830,MERBAU MATARAM
22328,LAMPUNG,22605,LAMPUNG SELATAN,22606,NATAR
22328,LAMPUNG,22605,LAMPUNG SELATAN,22727,PALAS
22328,LAMPUNG,22605,LAMPUNG SELATAN,22704,PENENGAHAN
22328,LAMPUNG,22605,LAMPUNG SELATAN,22799,RAJA BASA
22328,LAMPUNG,22605,LAMPUNG SELATAN,22674,SIDOMULYO
22328,LAMPUNG,22605,LAMPUNG SELATAN,22788,SRAGI
22328,LAMPUNG,22605,LAMPUNG SELATAN,22629,TANJUNG BINTANG
22328,LAMPUNG,22605,LAMPUNG SELATAN,22852,TANJUNG SARI
22328,LAMPUNG,22605,LAMPUNG SELATAN,22870,WAY PANJI
22328,LAMPUNG,22605,LAMPUNG SELATAN,22861,WAY SULAN
22328,LAMPUNG,22875,LAMPUNG TENGAH,23175,ANAK RATU AJI
22328,LAMPUNG,22875,LAMPUNG TENGAH,23121,ANAK TUHA
22328,LAMPUNG,22875,LAMPUNG TENGAH,23080,BANDAR MATARAM
22328,LAMPUNG,22875,LAMPUNG TENGAH,23165,BANDAR SURABAYA
22328,LAMPUNG,22875,LAMPUNG TENGAH,22890,BANGUN REJO
22328,LAMPUNG,22875,LAMPUNG TENGAH,23054,BEKRI
22328,LAMPUNG,22875,LAMPUNG TENGAH,23151,BUMI NABUNG
22328,LAMPUNG,22875,LAMPUNG TENGAH,23044,BUMI RATU NUBAN
22328,LAMPUNG,22875,LAMPUNG TENGAH,22921,GUNUNG SUGIH
22328,LAMPUNG,22875,LAMPUNG TENGAH,22876,KALIREJO
22328,LAMPUNG,22875,LAMPUNG TENGAH,23144,KOTA GAJAH
22328,LAMPUNG,22875,LAMPUNG TENGAH,22906,PADANG RATU
22328,LAMPUNG,22875,LAMPUNG TENGAH,23089,PUBIAN
22328,LAMPUNG,22875,LAMPUNG TENGAH,22952,PUNGGUR
22328,LAMPUNG,22875,LAMPUNG TENGAH,23182,PUTRA RUMBIA
22328,LAMPUNG,22875,LAMPUNG TENGAH,22988,RUMBIA
22328,LAMPUNG,22875,LAMPUNG TENGAH,23108,SELAGAI LINGGA
22328,LAMPUNG,22875,LAMPUNG TENGAH,23134,SENDANG AGUNG
22328,LAMPUNG,22875,LAMPUNG TENGAH,23063,SEPUTIH AGUNG
22328,LAMPUNG,22875,LAMPUNG TENGAH,22997,SEPUTIH BANYAK
22328,LAMPUNG,22875,LAMPUNG TENGAH,23009,SEPUTIH MATARAM
22328,LAMPUNG,22875,LAMPUNG TENGAH,22973,SEPUTIH RAMAN
22328,LAMPUNG,22875,LAMPUNG TENGAH,23022,SEPUTIH SURABAYA
22328,LAMPUNG,22875,LAMPUNG TENGAH,22962,TERBANGGI BESAR
22328,LAMPUNG,22875,LAMPUNG TENGAH,23036,TERUSAN NUNYAI
22328,LAMPUNG,22875,LAMPUNG TENGAH,22937,TRIMURJO
22328,LAMPUNG,22875,LAMPUNG TENGAH,23073,WAY PENGUBUAN
22328,LAMPUNG,22875,LAMPUNG TENGAH,23158,WAY SEPUTIH
22328,LAMPUNG,24202,LAMPUNG TIMUR,24396,BANDAR SRIBHAWONO
22328,LAMPUNG,24202,LAMPUNG TIMUR,24278,BATANGHARI
22328,LAMPUNG,24202,LAMPUNG TIMUR,24375,BATANGHARI NUBAN
22328,LAMPUNG,24202,LAMPUNG TIMUR,24458,BRAJA SELEBAH
22328,LAMPUNG,24202,LAMPUNG TIMUR,24389,BUMI AGUNG
22328,LAMPUNG,24202,LAMPUNG TIMUR,24419,GUNUNG PELINDUNG
22328,LAMPUNG,24202,LAMPUNG TIMUR,24233,JABUNG
22328,LAMPUNG,24202,LAMPUNG TIMUR,24221,LABUHAN MARINGGAI
22328,LAMPUNG,24202,LAMPUNG TIMUR,24446,LABUHAN RATU
22328,LAMPUNG,24202,LAMPUNG TIMUR,24475,MARGA SEKAMPUNG
22328,LAMPUNG,24202,LAMPUNG TIMUR,24345,MARGA TIGA
22328,LAMPUNG,24202,LAMPUNG TIMUR,24404,MATARAM BARU
22328,LAMPUNG,24202,LAMPUNG TIMUR,24412,MELINTING
22328,LAMPUNG,24202,LAMPUNG TIMUR,24337,METRO KIBANG
22328,LAMPUNG,24202,LAMPUNG TIMUR,24425,PASIR SAKTI
22328,LAMPUNG,24202,LAMPUNG TIMUR,24249,PEKALONGAN
22328,LAMPUNG,24202,LAMPUNG TIMUR,24312,PURBOLINGGO
22328,LAMPUNG,24202,LAMPUNG TIMUR,24325,RAMAN UTARA
22328,LAMPUNG,24202,LAMPUNG TIMUR,24260,SEKAMPUNG
22328,LAMPUNG,24202,LAMPUNG TIMUR,24359,SEKAMPUNG UDIK
22328,LAMPUNG,24202,LAMPUNG TIMUR,24203,SUKADANA
22328,LAMPUNG,24202,LAMPUNG TIMUR,24434,WAWAY KARYA
